119.1359238,31.44770723
119.1356195,31.44777999
119.1353077,31.44775515
119.1350187,31.44763516
119.134781,31.44743174
119.1346178,31.44716483
119.134545,31.44686053
119.1345698,31.44654865
119.1346898,31.44625971
119.1348933,31.44602199
119.1351602,31.44585877
119.1354192,31.44575177
119.1354376,31.44574436
119.1354562,31.44573731
119.135475,31.44573064
119.1354938,31.44572435
119.1355128,31.44571843
119.1355319,31.44571289
119.1355511,31.44570773
119.1355704,31.44570295
119.1355898,31.44569856
119.1356093,31.44569455
119.1366389,31.44549342
119.138161,31.44519561
119.1381614,31.44519552
119.1381619,31.44519544
119.1381623,31.44519535
119.1381627,31.44519527
119.1381632,31.44519518
119.1381636,31.4451951
119.1381641,31.44519501
119.1381645,31.44519493
119.1381649,31.44519484
119.1381654,31.44519476
119.1384324,31.44514376
119.1384325,31.44514374
119.1384326,31.44514372
119.1384327,31.4451437
119.1384328,31.44514368
119.1384329,31.44514366
119.138433,31.44514364
119.1384331,31.44514362
119.1384332,31.4451436
119.1384333,31.44514358
119.1384334,31.44514356
119.1386889,31.44509504
119.1412463,31.44459554
119.1412474,31.44459534
119.1412485,31.44459513
119.1412495,31.44459492
119.1412506,31.44459472
119.1412517,31.44459451
119.1412527,31.44459431
119.1412538,31.44459411
119.1412549,31.44459391
119.141256,31.44459371
119.141257,31.44459351
119.1414128,31.44456486
119.1416869,31.44445757
119.1435229,31.4433531
119.1438774,31.44310872
119.1438818,31.44310565
119.1438863,31.4431026
119.1438909,31.44309958
119.1438954,31.44309658
119.1438999,31.44309361
119.1439045,31.44309066
119.1439091,31.44308773
119.1439137,31.44308483
119.1439183,31.44308196
119.1439229,31.44307911
119.1440876,31.44297828
119.144619,31.4425618
119.1461638,31.44134374
119.1461643,31.44134339
119.1461647,31.44134304
119.1461652,31.44134269
119.1461656,31.44134234
119.1461661,31.44134199
119.1461665,31.44134164
119.146167,31.44134129
119.1461674,31.44134094
119.1461678,31.44134059
119.1461683,31.44134024
119.1469523,31.44072924
119.1469525,31.44072907
119.1469527,31.4407289
119.146953,31.44072873
119.1469532,31.44072856
119.1469534,31.44072839
119.1469536,31.44072822
119.1469538,31.44072805
119.1469541,31.44072788
119.1469543,31.44072771
119.1469545,31.44072753
119.1471455,31.44057953
119.1471649,31.4405649
119.1471846,31.44055074
119.1472046,31.44053706
119.147225,31.44052387
119.1472457,31.44051118
119.1472667,31.440499
119.147288,31.44048733
119.1473096,31.44047618
119.1473314,31.44046555
119.1473535,31.44045546
119.1476655,31.44031746
119.1476723,31.44031449
119.1476791,31.44031156
119.147686,31.44030868
119.1476928,31.44030585
119.1476997,31.44030307
119.1477066,31.44030035
119.1477136,31.44029768
119.1477205,31.44029505
119.1477275,31.44029248
119.1477345,31.44028997
119.1498515,31.43953597
119.1499281,31.43951211
119.1500063,31.43949446
119.1500857,31.43948314
119.1501658,31.43947823
119.1502459,31.43947974
119.1503258,31.43948767
119.1504047,31.43950198
119.1504822,31.43952256
119.1505578,31.4395493
119.1506311,31.439582
119.1533571,31.440933
119.1533572,31.44093307
119.1533573,31.44093313
119.1533574,31.4409332
119.1533576,31.44093326
119.1533577,31.44093332
119.1533578,31.44093339
119.153358,31.44093345
119.1533581,31.44093352
119.1533582,31.44093358
119.1533584,31.44093365
119.1547134,31.44160765
119.1547137,31.4416078
119.154714,31.44160795
119.1547143,31.44160809
119.1547146,31.44160824
119.1547148,31.44160839
119.1547151,31.44160854
119.1547154,31.44160869
119.1547157,31.44160884
119.154716,31.44160899
119.1547163,31.44160913
119.154858,31.44168017
119.1580844,31.44191648
119.1585963,31.44195113
119.1584913,31.44194444
119.1580971,31.44224221
119.1580963,31.44225796
119.1580964,31.44225638
119.1580965,31.4422548
119.1580966,31.44225322
119.1580966,31.44225165
119.1580967,31.44225007
119.1580968,31.44224849
119.1580969,31.44224691
119.158097,31.44224534
119.1580971,31.44224376
119.1580972,31.44224219
119.1581122,31.44201819
119.1581123,31.4420178
119.1581123,31.44201742
119.1581123,31.44201704
119.1581123,31.44201666
119.1581124,31.44201628
119.1581124,31.4420159
119.1581124,31.44201552
119.1581124,31.44201514
119.1581125,31.44201476
119.1581125,31.44201438
119.1581285,31.44178838
119.1581302,31.44176697
119.1581325,31.4417456
119.1581351,31.44172428
119.1581382,31.44170302
119.1581418,31.44168184
119.1581459,31.44166073
119.1581503,31.44163972
119.1581553,31.44161881
119.1581607,31.44159801
119.1581665,31.44157734
119.1582575,31.44126734
119.1582581,31.44126534
119.1582587,31.44126335
119.1582593,31.44126136
119.1582599,31.44125936
119.1582605,31.44125737
119.1582611,31.44125539
119.1582617,31.4412534
119.1582623,31.44125141
119.1582629,31.44124943
119.1582636,31.44124744
119.1583316,31.44103244
119.1583329,31.44102811
119.1583343,31.44102379
119.1583358,31.44101948
119.1583372,31.44101516
119.1583386,31.44101086
119.1583401,31.44100656
119.1583416,31.44100227
119.1583431,31.44099799
119.1583447,31.44099371
119.1583462,31.44098945
119.15858,31.44035251
119.1588058,31.43971164
119.1588062,31.43971074
119.1588065,31.43970984
119.1588068,31.43970894
119.1588071,31.43970804
119.1588074,31.43970714
119.1588078,31.43970625
119.1588081,31.43970535
119.1588084,31.43970445
119.1588087,31.43970355
119.1588091,31.43970266
119.1593571,31.43819366
119.1593573,31.43819302
119.1593575,31.43819239
119.1593578,31.43819176
119.159358,31.43819113
119.1593582,31.43819049
119.1593584,31.43818986
119.1593587,31.43818923
119.1593589,31.4381886
119.1593591,31.43818796
119.1593594,31.43818733
119.1596778,31.43732865
119.1597514,31.43712435
119.1598248,31.43691745
119.1603319,31.43543888
119.1611129,31.4330592
119.1611132,31.43305805
119.1611136,31.43305691
119.161114,31.43305576
119.1611144,31.43305462
119.1611148,31.43305347
119.1611151,31.43305233
119.1611155,31.43305119
119.1611159,31.43305004
119.1611163,31.4330489
119.1611167,31.43304776
119.1613356,31.43240685
119.1615466,31.43176203
119.1615466,31.43176195
119.1615466,31.43176186
119.1615467,31.43176177
119.1615467,31.43176168
119.1615467,31.4317616
119.1615468,31.43176151
119.1615468,31.43176142
119.1615468,31.43176133
119.1615468,31.43176124
119.1615469,31.43176116
119.1619573,31.43051058
119.1620265,31.4301876
119.1621281,31.42933742
119.1621282,31.42933626
119.1621283,31.4293351
119.1621285,31.42933394
119.1621286,31.42933278
119.1621288,31.42933162
119.1621289,31.42933046
119.1621291,31.4293293
119.1621292,31.42932814
119.1621294,31.42932698
119.1621295,31.42932582
119.1623355,31.42775686
119.1625386,31.42619829
119.1625832,31.42576386
119.1625836,31.42576071
119.1625839,31.42575755
119.1625842,31.4257544
119.1625846,31.42575125
119.162585,31.4257481
119.1625854,31.42574496
119.1625857,31.42574181
119.1625861,31.42573866
119.1625865,31.42573552
119.162587,31.42573238
119.1626463,31.42529248
119.1627297,31.42462251
119.1627298,31.42462136
119.1627299,31.42462022
119.1627301,31.42461908
119.1627302,31.42461794
119.1627304,31.42461679
119.1627305,31.42461565
119.1627307,31.42461451
119.1627308,31.42461337
119.162731,31.42461223
119.1627311,31.42461108
119.1627921,31.42416308
119.1627922,31.42416299
119.1627922,31.42416289
119.1627922,31.42416279
119.1627922,31.42416269
119.1627922,31.42416259
119.1627922,31.4241625
119.1627922,31.4241624
119.1627922,31.4241623
119.1627923,31.4241622
119.1627923,31.4241621
119.162822,31.42394518
119.1628738,31.42350862
119.1628991,31.42329198
119.1629201,31.42221592
119.1629571,31.41929776
119.162988,31.41664365
119.162988,31.416605
119.162988,31.41660315
119.162988,31.41660129
119.162988,31.41659944
119.162988,31.41659759
119.162988,31.41659573
119.1629881,31.41659388
119.1629881,31.41659203
119.1629881,31.41659017
119.1629881,31.41658832
119.1629882,31.41658647
119.1630492,31.41329547
119.1630492,31.41329399
119.1630492,31.41329251
119.1630493,31.41329103
119.1630493,31.41328955
119.1630493,31.41328808
119.1630494,31.4132866
119.1630494,31.41328512
119.1630495,31.41328364
119.1630495,31.41328216
119.1630496,31.41328069
119.163064,31.41284732
119.163064,31.412414
119.163064,31.41241245
119.163064,31.4124109
119.163064,31.41240934
119.163064,31.41240779
119.163064,31.41240624
119.163064,31.41240469
119.1630641,31.41240314
119.1630641,31.41240158
119.1630641,31.41240003
119.1630641,31.41239848
119.1630711,31.41194748
119.1630711,31.41194722
119.1630711,31.41194696
119.1630711,31.41194669
119.1630711,31.41194643
119.1630711,31.41194617
119.1630711,31.41194591
119.1630712,31.41194564
119.1630712,31.41194538
119.1630712,31.41194512
119.1630712,31.41194486
119.1631162,31.40946487
119.1632072,31.40428643
119.1632072,31.40428483
119.1632072,31.40428324
119.1632073,31.40428164
119.1632073,31.40428004
119.1632073,31.40427845
119.1632074,31.40427685
119.1632074,31.40427525
119.1632075,31.40427366
119.1632075,31.40427206
119.1632076,31.40427046
119.1632221,31.40383668
119.1632299,31.40273802
119.1632228,31.40247594
119.1631708,31.40159248
119.1631168,31.40069289
119.1631168,31.40069253
119.1631168,31.40069217
119.1631167,31.40069181
119.1631167,31.40069145
119.1631167,31.40069109
119.1631167,31.40069073
119.1631166,31.40069037
119.1631166,31.40069001
119.1631166,31.40068965
119.1631166,31.40068929
119.1630787,31.40001713
119.1629568,31.39799208
119.1629566,31.39798933
119.1629565,31.39798659
119.1629563,31.39798385
119.1629562,31.3979811
119.1629561,31.39797836
119.162956,31.39797561
119.1629558,31.39797286
119.1629557,31.39797012
119.1629556,31.39796737
119.1629555,31.39796462
119.1629341,31.39730863
119.1629044,31.39687557
119.1629042,31.39687379
119.1629041,31.396872
119.162904,31.39687022
119.1629039,31.39686843
119.1629038,31.39686664
119.1629037,31.39686486
119.1629036,31.39686307
119.1629035,31.39686128
119.1629034,31.39685949
119.1629033,31.39685771
119.1628815,31.39642848
119.1628618,31.39622918
119.1628613,31.39622339
119.1628608,31.39621759
119.1628603,31.39621179
119.1628598,31.39620599
119.1628594,31.39620019
119.162859,31.39619439
119.1628587,31.39618858
119.1628583,31.39618277
119.1628581,31.39617696
119.1628578,31.39617115
119.1628488,31.39594715
119.162848,31.39591274
119.1628484,31.39587832
119.16285,31.39584394
119.1628528,31.39580963
119.1628567,31.39577543
119.1628618,31.3957414
119.1628681,31.39570756
119.1628755,31.39567395
119.1628841,31.39564062
119.1628939,31.39560761
119.1630009,31.39526661
119.1630084,31.39524345
119.1630166,31.39522048
119.1630253,31.39519772
119.1630345,31.39517517
119.1630443,31.39515286
119.1630547,31.3951308
119.1630655,31.39510899
119.1630769,31.39508745
119.1630889,31.3950662
119.1631013,31.39504524
119.1633385,31.39465639
119.163682,31.39405872
119.163682,31.39405862
119.1636821,31.39405852
119.1636822,31.39405842
119.1636822,31.39405833
119.1636823,31.39405823
119.1636823,31.39405813
119.1636824,31.39405803
119.1636824,31.39405794
119.1636825,31.39405784
119.1636825,31.39405774
119.1640907,31.39334932
119.1641298,31.39322131
119.1650737,31.38905219
119.165074,31.389051
119.1650742,31.38904981
119.1650745,31.38904862
119.1650748,31.38904743
119.1650751,31.38904624
119.1650753,31.38904505
119.1650756,31.38904386
119.1650759,31.38904267
119.1650762,31.38904148
119.1650765,31.38904029
119.1651807,31.38860454
119.1652776,31.38817116
119.1654222,31.38751104
119.1654226,31.38750911
119.165423,31.38750718
119.1654234,31.38750526
119.1654239,31.38750333
119.1654243,31.38750141
119.1654248,31.38749948
119.1654252,31.38749756
119.1654257,31.38749564
119.1654261,31.38749371
119.1654266,31.38749179
119.1654796,31.38727079
119.1654825,31.38725875
119.1654857,31.38724675
119.1654889,31.38723478
119.1654923,31.38722286
119.1654959,31.38721098
119.1654996,31.38719914
119.1655035,31.38718735
119.1655075,31.38717561
119.1655116,31.38716392
119.1655159,31.38715228
119.1656459,31.38680628
119.1656499,31.38679583
119.165654,31.38678542
119.1656582,31.38677506
119.1656626,31.38676475
119.165667,31.38675448
119.1656716,31.38674427
119.1656763,31.38673411
119.1656811,31.386724
119.165686,31.38671394
119.165691,31.38670395
119.1657901,31.38650962
119.1658825,31.38631358
119.1658837,31.38631092
119.165885,31.38630827
119.1658863,31.38630561
119.1658876,31.38630296
119.1658888,31.38630032
119.1658901,31.38629768
119.1658914,31.38629504
119.1658928,31.38629241
119.1658941,31.38628978
119.1658954,31.38628715
119.1670509,31.38401221
119.1673635,31.38339398
119.167669,31.38278777
119.1677614,31.38259178
119.1677642,31.3825859
119.167767,31.38258003
119.1677699,31.38257419
119.1677728,31.38256836
119.1677757,31.38256255
119.1677787,31.38255676
119.1677817,31.38255099
119.1677848,31.38254524
119.1677879,31.38253951
119.167791,31.3825338
119.167905,31.3823278
119.167941,31.38226791
119.167981,31.38221067
119.1680249,31.38215637
119.1680725,31.38210526
119.1681236,31.3820576
119.1681778,31.38201362
119.168235,31.38197354
119.1682949,31.38193754
119.1683571,31.38190582
119.1684214,31.38187851
119.1687494,31.38175251
119.1687958,31.38173599
119.1688429,31.38172177
119.1688907,31.38170989
119.168939,31.38170038
119.1689878,31.38169326
119.1690368,31.38168854
119.169086,31.38168624
119.1691352,31.38168637
119.1691844,31.38168892
119.1692334,31.38169389
119.1700505,31.38179715
119.1705778,31.38185749
119.1723886,31.38206447
119.1723891,31.38206453
119.1723896,31.38206459
119.1723901,31.38206465
119.1723907,31.38206471
119.1723912,31.38206477
119.1723917,31.38206484
119.1723923,31.3820649
119.1723928,31.38206496
119.1723933,31.38206502
119.1723938,31.38206509
119.1726509,31.38209586
119.1734241,31.38218553
119.1772393,31.38261912
119.1775671,31.38260245
119.1780303,31.38252056
119.1808448,31.38201408
119.1812331,31.38193844
119.1814293,31.3818529
119.1822678,31.38140122
119.1839225,31.38043088
119.1841332,31.38025965
119.1842612,31.38013551
119.1844269,31.37996696
119.1844278,31.37996604
119.1844287,31.37996512
119.1844296,31.3799642
119.1844305,31.37996328
119.1844314,31.37996236
119.1844323,31.37996145
119.1844333,31.37996053
119.1844342,31.37995962
119.1844351,31.37995871
119.184436,31.37995779
119.184779,31.37961779
119.1847791,31.37961773
119.1847791,31.37961767
119.1847792,31.37961761
119.1847793,31.37961754
119.1847793,31.37961748
119.1847794,31.37961742
119.1847795,31.37961735
119.1847795,31.37961729
119.1847796,31.37961723
119.1847796,31.37961716
119.1892428,31.37520095
119.1896571,31.37477977
119.1896586,31.37477826
119.1896601,31.37477674
119.1896616,31.37477523
119.1896631,31.37477372
119.1896646,31.37477222
119.1896661,31.37477072
119.1896676,31.37476922
119.1896691,31.37476772
119.1896706,31.37476623
119.1896722,31.37476474
119.1900165,31.37442931
119.1917158,31.37271996
119.1917159,31.37271992
119.1917159,31.37271988
119.191716,31.37271984
119.191716,31.3727198
119.191716,31.37271976
119.1917161,31.37271972
119.1917161,31.37271967
119.1917162,31.37271963
119.1917162,31.37271959
119.1917162,31.37271955
119.1925675,31.37186434
119.1928331,31.37159479
119.1928953,31.37153069
119.1928978,31.3715281
119.1929003,31.37152552
